id,Smoker Prediction,Smoker Probability
160515,1,0.7247102
160516,0,0.0062682186
160517,1,0.7914437
160518,0,0.0002491888
160519,0,0.4188225
160520,0,0.0058313985
160521,0,0.0067661353
160522,1,0.6611927
160523,1,0.5094756
160524,1,0.54312736
160525,0,0.3163891
160526,1,0.57391006
160527,1,0.65070343
160528,0,0.25865155
160529,0,0.49071276
160530,0,0.0024876667
160531,1,0.58660877
160532,0,0.019359982
160533,1,0.7122388
160534,0,0.48277768
160535,1,0.75349116
160536,0,0.31350276
160537,0,0.4465078
160538,1,0.5404439
160539,0,0.37223428
160540,1,0.67603815
160541,1,0.5232409
160542,1,0.6494248
160543,0,0.00034132175
160544,1,0.6543555
160545,0,0.00043724728
160546,1,0.7998707
160547,0,0.037628006
160548,0,0.30033997
160549,0,0.10304356
160550,0,0.35064566
160551,1,0.84990096
160552,1,0.51567787
160553,0,0.42222375
160554,0,0.39725533
160555,0,0.3248095
160556,0,0.2710479
160557,0,0.0011936455
160558,0,0.41212004
160559,1,0.6046313
160560,0,0.07165027
160561,1,0.7334968
160562,1,0.69626606
160563,1,0.7036367
160564,1,0.64131486
160565,1,0.7130983
160566,0,0.2062818
160567,0,0.44357505
160568,1,0.9533946
160569,0,0.00741618
160570,1,0.79710627
160571,1,0.6433399
160572,0,0.16034888
160573,0,0.36635116
160574,1,0.6572939
160575,0,0.022673769
160576,0,0.09405861
160577,0,0.15049942
160578,1,0.8492825
160579,1,0.82031715
160580,0,0.48979026
160581,1,0.58928245
160582,1,0.6121811
160583,1,0.84290504
160584,0,0.06534487
160585,1,0.7981984
160586,1,0.79240274
160587,1,0.8600723
160588,0,0.0065185647
160589,0,0.00036547397
160590,0,0.26630607
160591,0,0.0027273695
160592,0,0.02313442
160593,1,0.7399557
160594,1,0.7327333
160595,1,0.5290902
160596,0,0.16721697
160597,0,0.21116655
160598,0,0.14008613
160599,0,0.033458818
160600,0,0.263896
160601,0,0.09979357
160602,1,0.7893263
160603,0,0.07986934
160604,0,0.003746458
160605,1,0.6234765
160606,0,0.020256188
160607,1,0.5426995
160608,1,0.63427323
160609,1,0.8053537
160610,0,0.012095127
160611,1,0.64779246
160612,1,0.54528284
160613,0,0.24678078
160614,1,0.56179667
160615,1,0.8362377
160616,0,0.0035311568
160617,0,0.022813443
160618,0,0.2735584
160619,0,0.38175383
160620,1,0.85652
160621,1,0.59154886
160622,0,0.36498263
160623,0,0.40372697
160624,0,0.352039
160625,0,0.041942783
160626,0,0.3412418
160627,0,0.03651863
160628,1,0.922349
160629,0,0.3363735
160630,0,0.0012755163
160631,0,0.09605801
160632,1,0.80164695
160633,0,0.008866802
160634,0,0.28724906
160635,1,0.5821372
160636,1,0.8500608
160637,0,0.011834755
160638,0,0.499921
160639,1,0.5855372
160640,1,0.82521546
160641,0,0.009902617
160642,1,0.9294216
160643,1,0.55061823
160644,0,0.0005745939
160645,0,0.19785789
160646,0,0.01484276
160647,1,0.5874962
160648,0,0.02610248
160649,0,0.06965992
160650,1,0.53463405
160651,1,0.7008374
160652,1,0.78369576
160653,0,0.0049477513
160654,0,0.008901483
160655,1,0.56191313
160656,1,0.6168851
160657,0,0.01010429
160658,1,0.50266594
160659,0,0.0018785202
160660,1,0.83295083
160661,0,0.41551918
160662,1,0.685657
160663,0,0.23537785
160664,0,0.0004941702
160665,1,0.7626619
160666,0,0.0034220305
160667,0,0.03735073
160668,0,0.1961337
160669,0,0.4490089
160670,1,0.6213674
160671,0,0.45184037
160672,1,0.9370115
160673,0,0.378838
160674,1,0.86966574
160675,0,0.23522486
160676,0,0.09120749
160677,0,0.010745027
160678,1,0.8187777
160679,1,0.579353
160680,1,0.6882283
160681,0,0.014706404
160682,0,0.074825004
160683,1,0.7401325
160684,1,0.7827474
160685,0,0.002273675
160686,0,0.30928707
160687,1,0.69367814
160688,0,0.04949588
160689,1,0.90126574
160690,0,0.47335446
160691,0,0.47999775
160692,0,0.017936887
160693,0,0.0043450613
160694,0,0.45074
160695,0,0.060536984
160696,1,0.5794916
160697,1,0.60252595
160698,1,0.8282745
160699,1,0.77212167
160700,1,0.7424247
160701,0,0.009941853
160702,0,0.026258433
160703,1,0.74520934
160704,1,0.6295127
160705,0,0.0004347333
160706,0,0.23457254
160707,0,0.045852482
160708,0,0.07864895
160709,0,0.26132572
160710,1,0.76904047
160711,1,0.56389457
160712,1,0.64180505
160713,0,0.0048365495
160714,0,0.14058389
160715,0,0.25039703
160716,0,0.08322111
160717,1,0.8332153
160718,1,0.68259996
160719,0,0.3877567
160720,1,0.6226869
160721,1,0.71500635
160722,1,0.7302759
160723,1,0.5096662
160724,0,0.25232896
160725,1,0.6494509
160726,1,0.7359743
160727,1,0.91573024
160728,0,0.08923463
160729,0,0.0044184015
160730,1,0.6819597
160731,1,0.8264203
160732,0,0.0060675065
160733,0,0.012345889
160734,0,0.006461858
160735,1,0.65404856
160736,1,0.722403
160737,1,0.6547081
160738,1,0.7130007
160739,0,0.10281375
160740,0,0.27132142
160741,1,0.6730341
160742,1,0.5289737
160743,0,0.36492032
160744,0,0.41244105
160745,0,0.0027542072
160746,0,0.02246152
160747,1,0.5843048
160748,1,0.6579571
160749,1,0.7245782
160750,0,0.36683095
160751,1,0.8780398
160752,0,0.062039826
160753,0,0.008504947
160754,0,0.05128053
160755,0,0.19741674
160756,0,0.050757196
160757,1,0.8806275
160758,0,0.0009803683
160759,1,0.6971923
160760,0,0.0032806855
160761,0,0.029860789
160762,1,0.5338048
160763,1,0.6445123
160764,0,0.02577507
160765,1,0.87465966
160766,1,0.5318052
160767,1,0.93306315
160768,1,0.68221575
160769,0,0.0731143
160770,1,0.72542274
160771,0,0.32084864
160772,0,0.4468843
160773,1,0.8551006
160774,1,0.71846294
160775,0,0.0009874561
160776,1,0.556448
160777,0,0.31008056
160778,1,0.63114244
160779,1,0.7618415
160780,0,0.07852285
160781,1,0.8458631
160782,1,0.7928336
160783,0,0.0033429225
160784,0,0.023305137
160785,0,0.0006801961
160786,1,0.9158123
160787,1,0.794236
160788,0,0.4798106
160789,1,0.76993877
160790,1,0.6001442
160791,0,0.011402257
160792,1,0.6341732
160793,0,0.12688157
160794,1,0.5762987
160795,1,0.55685747
160796,1,0.75012314
160797,0,0.0069070067
160798,0,0.029421628
160799,0,0.15518872
160800,0,0.30507317
160801,0,0.015364498
160802,0,0.026642384
160803,1,0.648759
160804,1,0.70464396
160805,1,0.5176892
160806,0,0.041228652
160807,1,0.88454115
160808,0,0.061263934
160809,1,0.9161396
160810,1,0.7500119
160811,0,0.001677051
160812,1,0.71380115
160813,1,0.5580715
160814,0,0.42969406
160815,0,0.36657068
160816,0,0.01472622
160817,1,0.6007395
160818,1,0.716376
160819,1,0.569945
160820,0,0.34240887
160821,0,0.0002441427
160822,1,0.72137654
160823,1,0.6074318
160824,0,0.01199081
160825,1,0.62378323
160826,0,0.05246205
160827,0,0.027308784
160828,1,0.84363455
160829,1,0.9399726
160830,0,0.0020968106
160831,0,0.0012701434
160832,1,0.85651827
160833,0,0.0034145424
160834,1,0.6035373
160835,0,0.13280386
160836,1,0.7252255
160837,0,0.0014299987
160838,1,0.8341547
160839,0,0.4278731
160840,0,0.033967238
160841,1,0.6558386
160842,1,0.6006795
160843,1,0.5831676
160844,0,0.13160251
160845,0,0.3691604
160846,0,0.3793044
160847,0,0.4063733
160848,1,0.7532652
160849,0,0.001110431
160850,1,0.7403285
160851,0,0.3362593
160852,0,0.014508515
160853,1,0.8623947
160854,1,0.7735507
160855,1,0.733199
160856,1,0.6448364
160857,1,0.5673061
160858,0,0.00013187992
160859,0,0.02152389
160860,1,0.5149395
160861,1,0.77759606
160862,0,0.012919451
160863,0,0.053241048
160864,0,0.0004168365
160865,0,0.04014243
160866,1,0.8560291
160867,0,0.47042185
160868,1,0.7223684
160869,0,0.38375685
160870,1,0.6413954
160871,0,0.00735599
160872,0,0.42026046
160873,1,0.75325537
160874,0,0.06251643
160875,0,0.49486187
160876,0,0.003477978
160877,0,0.001849703
160878,1,0.67490363
160879,0,0.00025085363
160880,0,0.23340027
160881,0,0.0027460875
160882,1,0.6626063
160883,0,0.0034532838
160884,0,0.36054265
160885,0,0.2181106
160886,0,0.008212108
160887,1,0.6331971
160888,0,0.12652688
160889,1,0.5994993
160890,0,0.004429132
160891,0,0.22382315
160892,0,0.45259053
160893,1,0.6990881
160894,0,0.14626557
160895,0,0.0060373466
160896,1,0.633366
160897,1,0.7665023
160898,0,0.40868643
160899,1,0.7391888
160900,1,0.89403504
160901,1,0.5558291
160902,0,0.40860197
160903,1,0.645688
160904,0,0.0040207515
160905,1,0.7683125
160906,1,0.6699471
160907,1,0.69999176
160908,1,0.51730156
160909,0,0.29364425
160910,0,0.3872351
160911,1,0.5388533
160912,1,0.7044871
160913,0,0.47768098
160914,0,0.004164167
160915,1,0.76232255
160916,0,0.010784055
160917,1,0.6616859
160918,1,0.59188175
160919,1,0.6695698
160920,1,0.6106944
160921,0,0.04031153
160922,1,0.5624663
160923,0,0.30255094
160924,1,0.70157033
160925,0,0.41535252
160926,0,0.38274953
160927,0,0.0889502
160928,0,0.029232645
160929,1,0.5891478
160930,1,0.8584905
160931,0,0.3985229
160932,1,0.5732232
160933,0,0.19003178
160934,1,0.701294
160935,1,0.68652135
160936,0,0.28797776
160937,1,0.8088205
160938,0,0.00065037416
160939,1,0.756784
160940,0,0.39089382
160941,0,0.013059286
160942,0,0.19383107
160943,0,0.08263515
160944,0,0.0012826712
160945,1,0.5262997
160946,1,0.81355035
160947,0,0.035785522
160948,1,0.71163934
160949,0,0.004344537
160950,1,0.8886293
160951,0,0.22898446
160952,1,0.6653764
160953,1,0.6149602
160954,0,0.0016431255
160955,0,0.0077204993
160956,0,0.3214402
160957,0,0.010482204
160958,0,0.036011737
160959,1,0.74524426
160960,1,0.5381392
160961,0,0.058002442
160962,1,0.74970835
160963,1,0.74879724
160964,1,0.6053098
160965,0,0.3960657
160966,0,0.00075019815
160967,1,0.78201014
160968,0,0.005512274
160969,0,0.4315616
160970,0,0.38362426
160971,0,0.17583014
160972,1,0.53591985
160973,1,0.52069175
160974,0,0.42604715
160975,0,4.482084e-05
160976,0,0.014310949
160977,1,0.8516206
160978,0,0.009110007
160979,1,0.54572564
160980,0,0.08941413
160981,0,0.08526457
160982,1,0.6305917
160983,1,0.64005816
160984,0,0.38257313
160985,0,0.006707385
160986,0,0.3856018
160987,1,0.61245525
160988,0,0.03416011
160989,0,0.013947399
160990,1,0.6425929
160991,0,0.014498284
160992,0,0.3992749
160993,0,0.0028957508
160994,1,0.5360109
160995,0,0.007046909
160996,0,0.0029123363
160997,1,0.6091468
160998,0,0.014293229
160999,1,0.8340104
161000,0,0.003742356
161001,0,0.0010736152
161002,0,0.0024827395
161003,0,0.05040056
161004,0,0.44973972
161005,1,0.52638686
161006,1,0.68587536
161007,0,0.17030661
161008,0,0.009813046
161009,0,4.0828218e-05
161010,0,0.015038038
161011,1,0.64923406
161012,0,0.10200584
161013,1,0.80337745
161014,0,0.0024302746
161015,0,0.055116385
161016,1,0.76319
161017,1,0.73571736
161018,0,0.0010313734
161019,1,0.77932775
161020,1,0.85723317
161021,1,0.7259913
161022,1,0.542909
161023,0,0.23111142
161024,1,0.7488493
161025,0,0.007699734
161026,1,0.8490732
161027,1,0.52947575
161028,0,0.23412344
161029,0,0.07393003
161030,0,0.0062859696
161031,1,0.7568247
161032,1,0.51600236
161033,0,0.038201828
161034,1,0.72191757
161035,1,0.59381723
161036,0,0.0012895347
161037,1,0.69889945
161038,1,0.7800856
161039,1,0.865294
161040,1,0.6269057
161041,1,0.63646406
161042,1,0.5487414
161043,0,0.43381274
161044,0,0.36759833
161045,1,0.5893481
161046,1,0.8243434
161047,0,0.1061824
161048,0,0.3894692
161049,1,0.78471875
161050,1,0.62932175
161051,1,0.6273777
161052,0,0.41227144
161053,1,0.85342896
161054,0,0.36998186
161055,0,0.11904721
161056,1,0.6881391
161057,1,0.52354926
161058,0,0.08790725
161059,0,0.15241696
161060,1,0.8876073
161061,1,0.6746956
161062,1,0.8395651
161063,1,0.5366407
161064,0,0.37114906
161065,0,0.0017882251
161066,0,0.3572115
161067,1,0.64566845
161068,0,0.04587531
161069,0,0.2167161
161070,0,0.3921698
161071,0,0.00018331221
161072,0,0.04334796
161073,1,0.6339408
161074,0,0.10419532
161075,1,0.71917915
161076,0,0.48147023
161077,0,0.35666063
161078,1,0.69221073
161079,0,0.06423329
161080,1,0.5200147
161081,1,0.69683295
161082,0,0.0003490835
161083,0,0.0017939294
161084,1,0.88622624
161085,0,0.08837661
161086,0,0.20155324
161087,0,0.3686411
161088,0,0.49331644
161089,1,0.70422846
161090,0,0.47456324
161091,1,0.6654242
161092,1,0.7956829
161093,1,0.56256807
161094,0,0.055969466
161095,1,0.85480046
161096,1,0.84757495
161097,1,0.630891
161098,0,0.016586097
161099,0,0.0006111606
161100,1,0.61429334
161101,0,0.0013690647
161102,0,0.32484028
161103,1,0.65346175
161104,0,0.003115604
161105,1,0.8193048
161106,0,0.24629334
161107,1,0.6244295
161108,0,0.4566862
161109,1,0.7652236
161110,1,0.5635034
161111,1,0.8196433
161112,0,0.09448842
161113,0,0.16111472
161114,0,0.08705176
161115,0,0.2989549
161116,0,0.24956968
161117,0,0.005153852
161118,0,0.00917631
161119,0,0.3978581
161120,0,0.109208085
161121,0,0.033502787
161122,0,0.47366968
161123,1,0.80425584
161124,0,0.121209085
161125,0,0.09461861
161126,1,0.8326328
161127,1,0.86390954
161128,0,0.00957952
161129,1,0.7705438
161130,1,0.9214288
161131,1,0.68769234
161132,0,0.30805624
161133,1,0.7979705
161134,1,0.64735943
161135,0,0.020621495
161136,1,0.80877113
161137,0,0.0014425988
161138,0,0.47221658
161139,1,0.64584315
161140,0,0.37202635
161141,1,0.70339084
161142,1,0.8207223
161143,1,0.7888445
161144,0,0.05843406
161145,1,0.5895125
161146,1,0.71706635
161147,1,0.5605365
161148,1,0.70492923
161149,1,0.94835323
161150,0,0.008053843
161151,1,0.67353
161152,0,0.005912386
161153,0,0.41917238
161154,0,0.052126143
161155,0,0.4676159
161156,0,0.02293529
161157,1,0.5781253
161158,1,0.58786356
161159,1,0.5274348
161160,1,0.5421399
161161,1,0.5599623
161162,0,0.2686289
161163,0,0.3560414
161164,0,0.060636163
161165,0,0.025258623
161166,0,0.15970531
161167,1,0.723803
161168,1,0.8093168
161169,0,0.017471544
161170,0,0.31572393
161171,0,0.0102961995
161172,0,0.033505574
161173,0,0.301179
161174,1,0.69735444
161175,1,0.5395834
161176,1,0.7360144
161177,1,0.792832
161178,1,0.626018
161179,0,0.48904088
161180,0,0.08109261
161181,1,0.5336194
161182,0,0.32790163
161183,1,0.7882536
161184,0,0.026200537
161185,1,0.8025174
161186,0,0.4303406
161187,1,0.68141043
161188,1,0.6750923
161189,0,0.18358845
161190,1,0.7388705
161191,0,0.015736742
161192,1,0.5820607
161193,0,0.42241132
161194,0,0.009057464
161195,0,0.00073889806
161196,1,0.5934917
161197,0,0.36073163
161198,0,0.013256449
161199,1,0.7886433
161200,0,0.0024860438
161201,0,0.46481884
161202,0,0.2962355
161203,0,0.004869143
161204,1,0.7680277
161205,1,0.5174771
161206,1,0.5367902
161207,0,0.02850108
161208,0,0.2768767
161209,0,0.011221761
161210,0,0.043452505
161211,1,0.88938755
161212,1,0.6466242
161213,1,0.8772134
161214,0,0.2530378
161215,0,0.00581874
161216,0,0.068730086
161217,1,0.5286253
161218,0,0.30294746
161219,0,0.08681371
161220,1,0.8971527
161221,1,0.7823899
161222,0,0.05063481
161223,0,0.014400564
161224,1,0.61391914
161225,0,0.17586027
161226,1,0.6850929
161227,0,0.0063754646
161228,0,0.0025905466
161229,0,0.019045008
161230,1,0.65181
161231,0,0.013477035
161232,1,0.5132806
161233,0,0.24500376
161234,0,0.015459829
161235,0,0.120756425
161236,0,0.011986321
161237,0,0.11215804
161238,0,0.02412969
161239,1,0.80859435
161240,1,0.5286219
161241,0,0.011221681
161242,1,0.8501063
161243,1,0.73416066
161244,0,0.123327956
161245,1,0.60296875
161246,1,0.6928467
161247,1,0.5541724
161248,0,0.00035080896
161249,1,0.52759737
161250,1,0.62178063
161251,0,0.14353608
161252,0,0.13745806
161253,1,0.6202282
161254,1,0.7745776
161255,0,0.019179806
161256,0,0.007205028
161257,0,0.0032009208
161258,1,0.84472084
161259,1,0.7878209
161260,1,0.78626454
161261,1,0.59459877
161262,0,5.146606e-05
161263,1,0.65807754
161264,1,0.52909595
161265,0,0.17884386
161266,1,0.72439957
161267,0,0.0071541807
161268,1,0.7509885
161269,0,0.2756759
161270,1,0.8270729
161271,0,0.0014759192
161272,0,0.45417544
161273,0,0.36483356
161274,0,0.38134792
161275,0,0.099745154
161276,0,0.24522655
161277,1,0.7013696
161278,1,0.625982
161279,0,0.001560387
161280,0,0.052372158
161281,0,0.018268315
161282,1,0.8850802
161283,0,0.46438053
161284,1,0.7156507
161285,0,0.259606
161286,0,0.4311542
161287,0,0.37375262
161288,1,0.6007365
161289,1,0.6175311
161290,1,0.84164846
161291,0,0.13434196
161292,1,0.8047093
161293,0,0.30303597
161294,0,0.005252644
161295,0,0.3743551
161296,0,0.0047584237
161297,1,0.74189705
161298,0,0.00022102847
161299,0,0.01990514
161300,0,0.037410107
161301,0,0.0022871536
161302,0,0.055410024
161303,0,0.33500147
161304,1,0.7874086
161305,0,0.002675369
161306,0,0.21720389
161307,1,0.82725054
161308,0,0.004338228
161309,0,0.0028452682
161310,0,0.31215245
161311,1,0.6045953
161312,1,0.77943105
161313,1,0.85697746
161314,1,0.801316
161315,0,0.1852567
161316,1,0.56985766
161317,1,0.51250374
161318,1,0.7540572
161319,0,0.0037163745
161320,0,0.0008365828
161321,0,0.3780945
161322,1,0.6571681
161323,0,0.0062377085
161324,1,0.8060778
161325,1,0.7325224
161326,1,0.7196136
161327,1,0.7458141
161328,0,0.00537921
161329,0,0.113572925
161330,0,0.42866313
161331,0,0.016488677
161332,1,0.6255821
161333,0,0.03380698
161334,0,0.39876935
161335,0,0.3911856
161336,0,0.016935367
161337,1,0.7321433
161338,0,0.4956443
161339,1,0.7053968
161340,1,0.6105465
161341,0,0.49730432
161342,0,0.43355632
161343,1,0.81709313
161344,1,0.79323167
161345,0,0.4918688
161346,0,0.00029810055
161347,1,0.76879853
161348,1,0.81051785
161349,1,0.8226906
161350,1,0.81457764
161351,0,0.090338476
161352,1,0.59938353
161353,1,0.7667242
161354,0,0.41686797
161355,1,0.5775661
161356,1,0.58759636
161357,0,0.057461895
161358,0,0.026216028
161359,1,0.7978146
161360,1,0.5425755
161361,0,0.30781627
161362,1,0.7985455
161363,0,0.04117789
161364,1,0.75155145
161365,1,0.68264526
161366,0,0.034340326
161367,0,0.0015781336
161368,0,0.4701868
161369,0,0.00047113982
161370,1,0.6006205
161371,1,0.87646085
161372,0,0.007791949
161373,0,0.24241316
161374,0,0.0024967066
161375,1,0.79629076
161376,0,0.0049427766
161377,1,0.75656444
161378,1,0.66514945
161379,1,0.69035506
161380,1,0.6357419
161381,1,0.6448875
161382,1,0.7377391
161383,0,0.011243033
161384,0,0.055336457
161385,1,0.55468637
161386,0,0.002463839
161387,1,0.7714733
161388,0,0.00035827604
161389,0,6.8985e-05
161390,1,0.58055705
161391,1,0.749525
161392,1,0.86421883
161393,0,0.012256299
161394,0,0.00015861762
161395,1,0.6780439
161396,1,0.8142343
161397,1,0.7472893
161398,1,0.5701799
161399,0,0.0014380314
161400,0,0.48394266
161401,1,0.73544747
161402,1,0.7503161
161403,1,0.5637359
161404,0,0.01346108
161405,1,0.90835166
161406,0,0.0003265575
161407,1,0.71624094
161408,0,0.31815538
161409,1,0.66912645
161410,0,0.021798922
161411,1,0.5265152
161412,0,0.064027146
161413,0,0.28543314
161414,1,0.81689966
161415,0,0.396661
161416,0,0.37089005
161417,1,0.8443222
161418,1,0.83555615
161419,1,0.8899857
161420,1,0.50199324
161421,1,0.60145485
161422,1,0.8513623
161423,0,0.0056363684
161424,1,0.8545967
161425,0,0.36478835
161426,1,0.56505036
161427,0,0.008190331
161428,0,0.47713557
161429,1,0.7303156
161430,0,0.47834018
161431,1,0.88164574
161432,1,0.61394024
161433,1,0.60398537
161434,1,0.5686863
161435,0,0.22922093
161436,0,0.36170962
161437,0,0.13180746
161438,0,0.2526299
161439,1,0.7423234
161440,1,0.63899106
161441,1,0.7938911
161442,1,0.61245686
161443,1,0.77265596
161444,0,0.0043813093
161445,0,0.071669795
161446,1,0.62310725
161447,1,0.528475
161448,1,0.71235526
161449,0,0.0016870173
161450,0,0.0018230764
161451,1,0.6084444
161452,0,0.39190033
161453,0,0.23936115
161454,1,0.5148689
161455,0,0.07997622
161456,1,0.60467887
161457,1,0.6912288
161458,0,0.010651049
161459,0,0.2828497
161460,1,0.7232945
161461,1,0.61188847
161462,0,0.02784723
161463,0,0.0026166355
161464,1,0.6010893
161465,0,0.0042803283
161466,0,0.12238794
161467,0,0.46931258
161468,0,0.30613863
161469,0,0.0015920338
161470,0,0.00010555713
161471,1,0.8128666
161472,0,0.08389702
161473,1,0.55075026
161474,1,0.8602105
161475,1,0.6501426
161476,1,0.5872892
161477,0,0.09632154
161478,0,0.46332407
161479,0,0.010658584
161480,0,0.00017376918
161481,0,0.008724258
161482,0,0.33509472
161483,1,0.7203576
161484,0,0.41888562
161485,0,2.4700237e-05
161486,1,0.53671074
161487,1,0.5154966
161488,1,0.7516396
161489,1,0.75994307
161490,1,0.66178894
161491,1,0.578711
161492,0,0.43268126
161493,1,0.8617085
161494,0,0.34831753
161495,0,0.0009883939
161496,0,0.089237474
161497,0,0.0061085885
161498,1,0.74399173
161499,0,0.4568677
161500,1,0.6788558
161501,0,0.0075222626
161502,0,0.087481774
161503,0,0.004965038
161504,0,0.0028511768
161505,1,0.5842471
